device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Meizu,Android,12.75,yes,no,12,5,64,4,3060,163,2016,1084,5.122236297,6.062272437
Meizu,Android,12.75,yes,no,13,5,32,4,3060,138,2016,931,4.195395806,4.796946902
Meizu,Android,15.24,yes,no,13,5,64,4,3060,189,2016,757,4.814539304,5.599532453
Meizu,Android,12.83,yes,no,13,5,32,4,3060,172,2016,704,4.565805462,5.397845909
Meizu,Android,12.83,yes,no,12,5,32,4,3060,155,2016,606,4.457134107,5.697898531
Meizu,Android,12.7,yes,no,13,5,32,4,3060,138,2016,789,4.151512235,4.784069226
Meizu,Android,12.7,yes,no,13,5,32,4,3060,132,2016,869,4.104129863,4.864066907
Meizu,Android,12.75,yes,no,21,5,32,4,2560,160,2016,1063,4.923696642,6.014717099
Meizu,Android,12.83,yes,no,13,5,32,4,3060,163,2016,959,4.55902153,5.195398313
Meizu,Android,12.83,yes,no,13,5,16,4,3140,149,2015,966,4.428074948,5.14107859
Meizu,Android,12.88,yes,no,21,5,32,4,3050,168,2015,752,4.846546506,5.963296527
Meizu,Android,12.7,yes,no,13,5,16,4,3095,131,2015,791,4.01259206,4.860122434
Meizu,Android,12.83,yes,no,20.7,5,16,4,3150,149,2015,944,4.794219064,5.341137364
Meizu,Android,12.83,yes,no,13,5,16,4,3095,149,2015,725,4.568609931,5.304050898
Meizu,Android,12.83,yes,no,13,5,16,4,,145,2014,986,4.177919486,4.863603658
Meizu,Android,12.7,yes,no,13,5,32,4,2500,128,2015,629,4.388505601,4.604169686
Meizu,Android,12.83,yes,no,20.7,5,16,4,,158,2014,1043,4.878854749,5.990639207
Meizu,Android,13.61,yes,no,20.7,2,16,4,,147,2014,1007,4.742320024,5.826118095
Meizu,Android,12.73,no,no,8,2,16,4,2400,143,2013,878,4.688959712,5.914502506
Micromax,Android,12.7,yes,no,8,5,16,4,4000,151,2017,664,4.217004575,4.608962984
Micromax,Android,12.83,yes,no,13,5,32,4,4000,162,2017,607,4.427716761,4.948334268
Micromax,Android,10.16,yes,no,2,0.3,16,4,1300,120,2017,645,3.122364924,3.907412393
Micromax,Android,12.83,yes,no,13,13,128,4,3200,164,2017,879,4.797607077,5.885270351
Micromax,Android,10.29,yes,no,5,2,32,4,1800,140,2017,742,3.886089623,4.084462562
Micromax,Android,12.83,yes,no,8,5,32,4,3000,151,2017,859,4.019980147,4.619960271
Micromax,Android,12.7,yes,no,8,2,32,4,4000,151,2017,868,3.971234865,4.510969391
Micromax,Android,10.29,yes,no,5,2,32,4,1800,151,2017,808,3.804660487,4.38152651
Micromax,Android,10.29,yes,no,5,2,32,4,1800,156,2016,901,3.798182189,4.257738109
Micromax,Android,10.16,yes,no,5,2,32,4,1600,159,2016,564,3.831680253,4.084462562
Micromax,Android,12.7,yes,no,5,2,32,4,2000,165,2016,958,4.050392675,4.277360322
Micromax,Android,12.7,yes,no,8,5,16,4,2000,151,2016,562,3.948162052,4.374624305
Micromax,Android,15.24,yes,no,8,5,32,4,3000,159,2016,883,4.032823706,4.601362948
Micromax,Android,12.7,no,no,5,2,32,4,2000,159,2016,1026,3.71210758,3.90459549
Micromax,Android,12.83,no,no,8,5,32,4,2500,159,2016,999,4.182660643,4.272490748
Micromax,Android,12.7,yes,no,13,5,16,4,2500,159,2016,617,4.296060166,4.606669062
Micromax,Android,10.29,yes,no,5,5,32,4,1750,159,2016,962,3.909820582,4.615912283
Micromax,Android,12.83,no,no,8,5,16,4,2500,159,2016,1073,4.148674907,4.380650688
Micromax,Android,12.83,yes,no,13,5,16,4,3000,159,2016,683,4.564035643,5.186211933
Micromax,Android,12.83,yes,no,13,8,32,4,3000,162,2016,736,4.44370952,4.508438997
Micromax,Android,12.7,no,no,5,2,32,4,3000,143,2015,750,4.325985244,5.132085671
Micromax,Android,12.7,yes,no,13,5,16,4,2100,128,2015,992,4.11887456,4.857328702
Micromax,Android,12.83,yes,no,13,5,16,4,2500,145,2015,1031,4.429387206,5.007831367
Micromax,Android,10.34,yes,no,8,5,32,4,2000,143,2015,704,4.037950562,4.506785284
Micromax,Android,12.7,no,no,13,5,16,4,2500,143,2015,725,4.378144107,4.802051894
Micromax,Android,12.7,yes,no,8,2,16,4,2000,155,2015,567,3.965374181,4.07090533
Micromax,Android,12.75,yes,no,13,5,16,4,2900,143,2015,747,4.477109516,5.122772794
Micromax,Android,12.83,no,no,13,5,32,4,2820,143,2015,925,4.401829262,5.016816153
Micromax,Android,12.7,no,no,13,2,32,4,2500,135,2015,669,3.993234261,4.50313746
Micromax,Android,7.75,no,no,1.3,0.3,16,4,1200,143,2015,731,3.189652966,3.67478053
Micromax,Android,12.7,no,no,8,5,32,4,2800,144,2015,1014,4.348728349,4.790985632
Micromax,Android,10.36,yes,no,8,5,16,4,2000,97,2015,898,4.573473099,5.524376663
Micromax,Android,20.32,no,no,5,2,32,4,4000,143,2015,625,3.829293358,4.882119872
Micromax,Android,12.7,yes,no,13,5,16,4,2260,143,2015,794,4.169761202,5.437513932
Micromax,Android,10.29,no,no,5,2,32,4,1700,136,2015,624,3.58850648,4.513931706
Micromax,Android,15.24,no,no,8,2,32,4,3000,143,2015,675,4.249637447,4.93842296
Micromax,Android,12.7,no,no,13,5,16,4,2400,143,2015,810,4.437934267,5.007229501
Micromax,Android,10.34,no,no,8,2,32,4,2000,143,2015,1064,3.817492522,4.704291277
Micromax,Android,12.83,no,no,5,0.3,32,4,2820,143,2015,601,3.860940215,4.690338198
Micromax,Android,10.34,no,no,8,2,32,4,2000,134,2015,901,3.969348072,4.229749199
Micromax,Android,10.16,no,no,0.3,0.3,16,4,1200,123,2015,734,3.341447377,4.110217911
Micromax,Android,12.7,no,no,8,2,32,4,3000,170,2015,957,4.140273494,4.852342715
Micromax,Android,10.16,no,no,2,0.3,16,4,1450,143,2015,740,3.451890496,4.096176217
Micromax,Android,12.7,no,no,5,0.3,16,4,1800,143,2015,801,3.711863291,4.378018613
Micromax,Android,10.29,no,no,5,0.3,32,4,1700,143,2015,667,3.626738058,4.495690085
Micromax,Android,10.16,no,no,2,0.3,16,4,1300,146.5,2014,1052,3.444895237,4.071928523
Micromax,Android,10.29,no,no,8,2,32,4,2000,138,2015,798,4.021953065,4.584559232
Micromax,Android,20.32,no,no,5,2,32,4,4400,310.5,2015,604,4.580775029,5.006225586
Micromax,Android,17.78,no,no,5,0.3,32,4,3200,306,2015,981,4.286478927,4.486724431
Micromax,Android,10.34,no,no,13,13,16,4,2300,138,2014,575,4.71088064,5.47884565
Micromax,Android,12.7,no,no,8,2,32,4,3000,143,2015,954,3.875359021,5.011235114
Micromax,Android,10.34,no,no,8,5,32,4,2000,123,2014,672,4.091674334,5.005689752
Micromax,Android,10.29,no,no,5,2,16,4,1700,136,2014,920,3.425889994,4.368561384
Micromax,Android,12.7,no,no,13,5,32,4,2500,146.5,2014,871,4.213016092,5.137502866
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,146.5,2014,1032,3.577947893,4.23757873
Micromax,Android,12.83,no,no,8,2,32,4,2350,146,2014,1066,4.343935284,4.934761662
Micromax,Android,12.7,no,no,8,2,32,4,2000,138,2014,1054,3.819249605,5.134032172
Micromax,Android,10.16,no,no,5,0.3,16,4,1750,146.5,2014,1050,3.629394807,4.503026712
Micromax,Android,12.83,no,no,16,5,32,4,2300,146.5,2014,756,4.812428228,5.710791189
Micromax,Windows,12.7,no,no,8,2,32,4,2000,146.5,2014,668,3.891820298,4.800819203
Micromax,Windows,10.16,no,no,5,0.3,32,4,1500,146.5,2014,855,3.749033377,4.366151286
Micromax,Android,10.16,no,no,2,0.3,16,4,2100,146.5,2014,730,3.526360525,4.072098953
Micromax,Android,10.34,no,no,5,2,16,4,2000,158,2014,797,3.854817532,4.500476115
Micromax,Android,12.7,no,no,5,0.3,16,4,1900,180,2014,759,3.677565694,4.506012614
Micromax,Others,5.28,no,no,0.3,2,16,4,3000,146.5,2014,664,2.351375257,2.989211057
Micromax,Android,12.7,no,no,8,2,16,4,2000,159,2014,791,4.178379291,4.805413517
Micromax,Android,12.7,no,no,8,2,16,4,2000,168,2014,584,4.057334737,4.71115051
Micromax,Android,15.24,no,no,5,0.3,32,4,2500,202,2014,653,3.769998505,4.621437158
Micromax,Android,10.16,no,no,2,0.3,512,0.25,1600,146.5,2014,930,3.054944133,3.903587527
Micromax,Others,5.18,no,no,0.3,0.3,16,4,2800,260,2013,1037,2.383242996,2.949688335
Micromax,Others,5.16,no,no,0.3,0.3,16,4,1800,118,2013,868,2.753023567,2.940747965
Micromax,Android,12.7,no,no,8,2,16,4,1900,146.5,2014,633,3.898532415,5.240370407
Micromax,Android,7.75,no,no,1.3,2,512,0.25,1500,146.5,2014,876,2.96784707,3.899342952
Micromax,Android,12.7,no,no,16,8,32,4,2350,154,2014,888,4.509649984,5.47884565
Micromax,Android,10.34,no,no,8,5,16,4,1800,110,2014,883,3.958333908,5.141312618
Micromax,Android,10.29,no,no,5,5,16,4,1800,147,2014,635,3.715764783,4.600459106
Micromax,Android,15.24,no,no,8,5,16,4,2450,180,2014,983,4.172385267,5.127469732
Micromax,Android,12.7,no,no,8,2,16,4,2000,147,2013,613,4.285240366,5.007630785
Micromax,Android,10.16,no,no,2,0.3,512,0.25,1500,118,2013,1015,3.205587931,4.097506226
Micromax,Android,12.7,no,no,5,0.3,16,4,3000,118,2013,769,3.592093185,4.506012614
Micromax,Android,12.7,no,no,12,2,16,4,2000,118,2013,692,4.154027564,5.187832633
Micromax,Android,12.7,no,no,13,5,16,4,2000,118,2013,723,4.546693256,5.483343596
Micromax,Android,20.32,no,no,5,2,16,4,4800,118,2013,1032,4.344324767,5.143941661
Micromax,Android,10.29,no,no,5,0.3,16,4,1500,118,2013,793,3.654029177,4.505239347
Micromax,Android,10.29,no,no,2,0.3,16,4,1850,118,2013,577,3.248046202,4.098336583
Micromax,Android,12.88,no,no,12,5,16,4,2600,220,2013,1047,4.447580265,5.436120871
Micromax,Android,12.7,no,no,5,0.3,16,4,2000,118,2013,781,3.845883203,4.694919478
Micromax,Android,12.7,no,no,13,5,16,4,2000,158,2013,965,4.023922098,5.429214041
Micromax,Android,10.29,no,no,5,0.3,16,4,1800,118,2013,956,3.747619949,4.706010501
Micromax,Android,12.7,no,no,8,2,16,4,2000,164,2013,823,4.058199116,5.191010514
Micromax,Others,5.28,no,no,0.3,0.3,16,4,2000,108,2013,603,2.715356776,3.003204288
Micromax,Others,5.28,no,no,0.3,0.3,16,4,2000,98.6,2013,748,2.346601978,3.020424886
Micromax,Others,5.23,no,no,0.3,0.3,16,4,2000,118,2013,596,2.714694744,2.955430977
Micromax,Others,5.18,no,no,0.3,0.3,16,4,2000,118,2013,694,2.691243083,3.045474365
Micromax,Others,5.13,no,no,0.3,0.3,16,4,2000,118,2013,1016,2.935982269,3.725693427
Micromax,Others,5.28,no,no,0.3,0.3,16,4,2000,92,2013,946,2.267993648,3.406848053
Micromax,Android,12.78,no,no,8,2,16,4,2100,168,2013,780,4.249780131,5.248706866
Micromax,Android,17.78,no,no,2,0.3,16,4,3000,370,2013,706,4.336375289,4.865455368
Micromax,Android,17.78,no,no,2,0.3,16,4,3000,323,2013,726,4.242045918,4.79974964
Micromax,Android,17.78,no,no,2,0.3,16,4,2000,118,2013,645,3.742894042,4.58394655
Micromax,Android,12.7,no,no,3.15,0.3,16,4,2000,186,2013,1025,3.867443962,4.49635928
Micromax,Android,10.29,no,no,5,0.3,16,4,2000,149.1,2013,969,3.969348072,4.774659764
Micromax,Android,7.75,no,no,3.15,0.3,16,4,2000,109,2013,833,3.134624272,4.237145361
Micromax,Android,7.75,no,no,2,0.3,512,0.25,1500,118,2013,1008,3.137665769,4.217004575
Micromax,Android,12.7,no,no,5,0.3,16,4,2000,118,2013,667,3.839022113,5.011901159
Micromax,Android,12.7,no,no,8,2,16,4,2000,156,2013,669,3.814189645,5.431930006
Micromax,Android,10.08,no,no,3.15,0.3,1024,4,1450,118,2013,836,3.437207819,4.503912354
Microsoft,Windows,12.7,yes,no,8,5,16,4,2000,122,2016,961,4.033532423,5.008900457
Microsoft,Windows,12.88,yes,no,20,5,32,4,3340,165,2015,931,4.959552504,5.85555891
Microsoft,Windows,12.88,yes,no,20,5,32,4,3340,165,2015,820,4.910151756,5.853494748
Microsoft,Windows,12.75,yes,no,20,5,32,4,3000,150,2015,692,4.844738116,5.632358078
Microsoft,Windows,12.75,yes,no,20,5,32,4,3000,150,2015,751,4.684443367,5.635896134
Microsoft,Windows,10.34,yes,no,5,2,32,4,2100,141.9,2015,790,3.818591061,4.498364182
Microsoft,Windows,12.7,no,no,8,5,32,4,2200,152,2015,965,3.964615456,4.611847841
Microsoft,Windows,10.16,no,no,2,0.3,32,4,1500,127.9,2015,890,3.385745277,4.237145361
Microsoft,Windows,12.88,yes,no,13,5,32,4,3000,171,2015,823,4.428671642,5.306335138
Microsoft,Windows,12.88,yes,no,13,5,32,4,3000,171,2015,956,4.195245147,5.297116646
Microsoft,Windows,12.88,no,no,13,5,32,4,3000,171,2015,949,4.249352018,5.130785895
Microsoft,Windows,12.88,no,no,13,5,32,4,3000,171,2015,937,4.458408805,5.143474781
Microsoft,Windows,12.7,yes,no,8,1,32,4,2500,145,2015,874,4.248066579,5.019661105
Microsoft,Windows,12.7,yes,no,8,1,32,4,2500,145,2015,564,4.277499105,4.786741461
Microsoft,Windows,12.7,no,no,8,1,32,4,2500,145,2015,1017,4.387884444,5.132970914
Microsoft,Windows,10.16,no,no,5,0.3,32,4,1560,136.3,2015,1083,3.805773206,4.509870006
Microsoft,Windows,10.16,no,no,5,0.3,32,4,1560,136.3,2015,696,3.682358237,4.489871562
Microsoft,Windows,10.16,no,no,2,0.3,32,4,1560,134.1,2015,670,3.581015808,4.261834449
Microsoft,Windows,10.16,no,no,2,0.3,32,4,1560,134.1,2015,708,3.640214282,4.228438297
Microsoft,Windows,12.7,no,no,5,5,32,4,1905,146,2014,683,3.808438689,4.381026134
Microsoft,Windows,12.7,no,no,5,5,32,4,1905,146,2014,1089,3.930059368,4.382151627
Microsoft,Windows,25.55,no,no,5,3.5,32,4,,675.9,2013,931,5.230573714,5.802752615
Motorola,Android,15.29,yes,no,13,12,64,4,3000,176,2019,390,4.71124045,5.697663794
Motorola,Android,15.29,yes,no,13,8,64,4,3000,172,2019,368,4.705829669,5.522380495
Motorola,Android,15.29,yes,no,12,8,64,4,5000,193,2019,280,4.670021158,5.346535939
Motorola,Android,12.88,yes,no,13,8,32,4,3000,149,2019,496,4.267316996,5.010635294
Motorola,Android,12.93,yes,no,12,8,64,4,3000,162,2018,447,4.49110523,5.389619525
Motorola,Android,15.29,yes,no,12,12,64,4,5000,205,2018,373,4.673296015,5.593595516
Motorola,Android,15.27,yes,no,12,8,128,4,3000,156,2018,706,4.430578675,5.990313885
Motorola,Android,14.83,yes,no,8,5,16,4,3100,168.5,2018,660,3.95623126,4.698296164
Motorola,Android,12.75,yes,no,8,5,16,4,2800,150,2018,598,4.161068194,4.400357591
Motorola,Android,15.24,yes,no,12,5,32,4,5000,196.6,2018,634,4.337552145,5.075861079
Motorola,Android,12.88,yes,no,13,5,16,4,4000,174,2018,426,4.369068034,5.010635294
Motorola,Android,12.88,yes,no,13,5,32,4,4000,175,2018,533,4.297421451,5.015291106
Motorola,Android,15.29,yes,no,12,12,64,4,3000,170,2018,438,5.042650624,5.763277046
Motorola,Android,12.93,yes,no,12,8,64,4,3200,167,2018,567,4.464988155,5.563447035
Motorola,Android,12.88,yes,no,12,8,64,4,3000,167,2018,561,4.492673155,5.198054945
Motorola,Android,12.75,yes,no,12,16,64,4,3000,163,2017,564,4.849527134,5.302857047
Motorola,Android,12.83,yes,no,13,8,64,4,3000,168,2017,821,4.657857508,5.073109185
Motorola,Android,12.75,yes,no,16,5,32,4,3000,157,2017,573,4.278470047,5.002334269
Motorola,Android,12.83,yes,no,12,5,64,4,2730,143,2017,558,4.831907273,5.765253797
Motorola,Android,12.83,yes,no,13,5,16,4,5000,198,2017,874,4.319752215,4.702750514
Motorola,Android,12.7,yes,no,8,5,16,4,2800,151,2017,666,4.180828022,5.01422883
Motorola,Android,12.83,yes,no,12,5,64,4,3000,145,2017,842,4.240607069,5.443629098
Motorola,Android,12.7,yes,no,8,2,16,4,4000,162,2017,746,3.823847315,4.800078858
Motorola,Android,12.7,yes,no,5,2,32,4,2350,154,2017,803,4.052654135,4.613832559
Motorola,Android,12.75,yes,no,12,5,32,4,3000,155,2017,873,4.471410196,5.480763916
Motorola,Android,12.7,yes,no,13,5,16,4,2800,145,2017,578,4.277082699,5.012367127
Motorola,Android,12.83,yes,no,16,8,64,4,3050,163,2016,554,4.711779921,5.245760116
Motorola,Android,12.7,yes,no,8,5,16,4,3500,153.5,2016,917,4.28689144,4.87557893
Motorola,Android,12.83,yes,no,16,5,32,4,3510,165,2016,904,4.318687394,5.396305775
Motorola,Android,12.7,yes,no,8,5,32,4,2800,140.6,2016,659,4.156379953,4.60736777
Motorola,Android,12.83,yes,no,21,5,32,4,3500,163,2016,1041,4.434144589,5.593744369
Motorola,Android,12.83,yes,no,13,5,32,4,2600,136,2016,694,4.592186258,5.39838892
Motorola,Android,12.83,yes,no,16,5,64,4,3000,155,2016,827,4.566741159,5.065565301
Motorola,Android,12.83,yes,no,13,5,16,4,3000,155,2016,667,4.481419379,4.876951509
Motorola,Android,12.7,yes,no,8,5,32,4,2800,137,2016,563,3.91939576,4.87504464
Motorola,Android,12.7,yes,no,13,5,16,4,2470,155,2015,833,4.105943698,5.629094847
Motorola,Android,12.8,yes,no,21,5,32,4,3760,169,2015,582,4.560695696,5.634611016
Motorola,Android,12.8,yes,no,21,5,32,4,3760,170.1,2015,905,4.580365067,5.795328001
Motorola,Android,12.83,yes,no,21,5,16,4,2390,169,2015,749,4.517540436,5.703315699
Motorola,Android,12.88,yes,no,21,5,16,4,2390,179,2015,1020,4.893277168,5.562833161
Motorola,Android,12.83,yes,no,21,5,16,4,2390,169,2015,694,4.485034385,5.520900761
Motorola,Android,12.83,yes,no,21,5,16,4,2390,169,2015,586,4.492225427,5.47495614
Motorola,Android,12.7,yes,no,13,5,32,4,2470,155,2015,820,4.517867858,5.13732668
Motorola,Android,12.7,yes,no,13,5,32,4,2470,155,2015,608,4.362588941,5.137385412
Motorola,Android,10.29,yes,no,5,0.3,32,4,2390,145,2015,579,3.949704072,4.603568905
Motorola,Android,10.29,yes,no,5,0.3,32,4,2390,145,2015,842,3.546739687,4.883634909
Motorola,Android,12.7,yes,no,8,2,32,4,2390,155,2015,863,4.253767036,5.34834486
Motorola,Android,12.7,yes,no,8,2,32,4,2390,155,2015,613,3.844814256,5.47976354
Motorola,Android,12.75,yes,no,21,2,64,4,3900,176,2014,768,4.396052806,5.705381196
Motorola,Android,12.75,yes,no,21,2,32,4,3900,169,2014,564,4.911624944,5.666045993
Motorola,Android,15.14,yes,no,13,2,32,4,3220,184,2014,739,4.312140507,6.041254212
Motorola,Android,12.75,yes,no,13,2,16,4,2300,144,2014,572,4.529799879,5.773370724
Motorola,Android,12.7,no,no,8,2,32,4,2070,149,2014,808,4.145829505,5.293907658
Motorola,Android,12.7,no,no,8,2,32,4,2070,149,2014,1072,4.03653888,5.07704706
Motorola,Android,10.29,yes,no,5,1.3,32,4,2070,143,2014,927,4.251205851,5.079974772
Motorola,Android,10.24,yes,no,8,0.3,32,4,2000,125.9,2014,634,3.606041176,5.473572347
Motorola,Android,10.24,no,no,5,2,16,4,1980,142,2014,959,3.874736421,4.621437158
Motorola,Android,10.24,no,no,5,2,16,4,1980,142,2014,979,3.965184554,4.488186831
Motorola,Android,10.29,no,no,5,1.3,32,4,2070,143,2014,821,3.958333908,4.939210897
Motorola,Android,10.29,no,no,5,1.3,32,4,2070,143,2013,643,4.148359151,4.870453263
Motorola,Android,10.34,yes,no,10,2,16,4,2200,130,2013,757,3.773909703,5.520540494
Motorola,Android,12.7,yes,no,10,2,16,4,2130,137,2013,607,4.245204118,5.524655809
Motorola,Android,12.7,yes,no,10,2,16,4,3500,167,2013,715,4.122770036,5.394309132
Motorola,Android,10.24,yes,no,10,2,16,4,2000,130,2013,1044,4.292375413,5.196118514
Motorola,Android,10.16,no,no,8,1.2,16,4,2000,120,2013,944,4.488524004,5.43838361
Motorola,Android,7.75,no,no,5,2,16,4,1785,110,2013,667,3.542696944,5.020387586
Others,Android,7.65,yes,no,5,0.3,32,4,1900,171.8,2013,739,4.461415282,5.792952631
Nokia,Android,16.23,yes,no,5,16,128,4,3500,180,2019,188,4.620551288,5.671121532
Nokia,Android,15.21,yes,no,5,20,128,4,3320,172,2019,294,5.192956851,6.42923549
Nokia,Android,14.5,yes,no,5,8,32,4,3000,161,2019,492,4.25177557,5.004214726
Nokia,Android,15.9,yes,no,13,5,32,4,4000,181,2019,317,4.579339426,4.861284189
Nokia,Android,13.84,yes,no,8,5,32,4,2500,157,2019,226,4.178992036,4.493456196
Nokia,Others,5.18,no,no,5,0,,0.03,1020,157,2019,501,2.343727036,3.420346201
Nokia,Android,15.7,yes,no,8,20,64,4,3500,180,2018,485,4.609062601,5.989212012
Nokia,Android,15.24,yes,no,8,8,32,4,3500,180,2018,642,4.207822046,5.012500221
Nokia,Android,14.83,yes,no,8,8,64,4,3060,160,2018,634,4.410492607,5.79557131
Nokia,Android,12.9,yes,no,8,16,64,4,3060,151,2018,648,4.511408806,5.52589109
Nokia,Android,14.88,yes,no,8,8,64,4,3060,160,2018,525,4.566948973,5.026639868
Nokia,Android,12.83,yes,no,16,8,32,4,2970,160,2018,586,4.567364471,5.189227684
Nokia,Android,12.75,yes,no,13,8,32,4,2990,138.3,2018,469,4.415340514,5.016749895
Nokia,Android,12.83,yes,no,8,5,32,4,4000,174,2018,635,4.022669526,4.602065371
Nokia,Others,5.18,yes,no,2,0,0.1,0.02,1100,117,2018,417,3.916015027,4.505681287
Nokia,Android,12.83,yes,no,8,5,128,4,3260,177,2018,604,5.124618527,6.309590952
Nokia,Android,15.24,yes,no,8,16,64,4,3800,183,2018,704,4.459566212,5.642651475
Nokia,Android,12.83,yes,no,16,8,32,4,3000,172,2018,611,4.729421148,5.436687036
Nokia,Android,10.29,yes,no,5,2,32,4,2150,160,2018,601,3.934957977,4.613039144
Nokia,Others,5.18,yes,no,2,0,0.06,0.02,1200,88.1,2018,582,3.559909073,4.611251656
Nokia,Android,12.7,yes,no,8,5,32,4,4100,161,2017,564,4.154969184,4.690613668
Nokia,Android,12.75,yes,no,16,5,64,4,3000,160,2017,597,4.612939923,5.512783377
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1200,88.2,2017,680,3.602504238,4.256746818
Nokia,Android,12.78,yes,no,13,13,128,4,3090,160,2017,558,5.126698333,5.801634875
Nokia,Android,12.7,yes,no,8,8,16,4,2630,140,2017,745,4.371597439,4.87504464
Nokia,Android,12.75,yes,no,13,8,16,4,3000,160,2017,821,4.460606735,4.947695494
Nokia,Android,12.83,yes,no,16,8,32,4,3000,169,2017,540,4.508769412,5.081155887
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1000,160,2017,554,3.772760938,4.098668534
Nokia,Others,5.18,no,no,0.3,0,0.06,0.02,,81,2016,815,2.71866038,3.374511116
Nokia,Others,5.18,no,no,0.3,0,0.06,,,82.6,2016,1023,2.765060456,3.65790465
Nokia,Others,5.28,no,no,2,0,0.06,0.02,1200,91.8,2015,867,2.934920134,4.219654753
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,91.8,2015,772,3.285412349,4.247637732
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1100,79,2015,1012,3.199896858,3.73576304
Nokia,Others,5.18,no,no,2,0,0.06,0.03,1100,79,2015,798,3.031099417,3.700808025
Nokia,Others,5.18,no,no,0.3,0,,0.02,1100,78.4,2015,559,2.587011873,3.378610883
Nokia,Others,5.18,no,no,0.3,0,0.06,0.02,1100,78.6,2015,682,2.935451343,3.401197382
Nokia,Windows,10.29,yes,no,5,1.6,32,4,1830,136,2014,809,3.66586668,4.602967762
Nokia,Android,18.01,no,no,8,5,32,4,5300,318,2014,893,4.55744945,5.77116071
Nokia,Windows,10.34,no,no,6.7,5,32,4,2200,130,2014,601,3.8823882,5.134856817
Nokia,Windows,10.34,yes,no,6.7,5,32,4,2200,134,2014,1045,4.118386557,5.396804313
Nokia,Windows,12.7,yes,no,10,0.9,16,4,2200,150,2014,679,4.662872896,5.798759266
Nokia,Windows,10.16,no,no,5,1.6,16,4,1430,129,2014,1055,3.739572568,4.59764192
Nokia,Windows,10.16,no,no,5,1.6,16,4,1430,129,2014,1062,3.535145354,4.602366259
Nokia,Android,10.24,no,no,5,0.3,16,4,1800,150,2014,571,3.883829271,4.485372623
Nokia,Others,5.28,no,no,2,0,0.1,0.02,1200,99.8,2014,631,3.36729583,3.914021008
Nokia,Others,5.28,no,no,2,0,0.1,0.03,1200,100.6,2014,654,3.373826185,3.933197241
Nokia,Windows,12.7,yes,no,20,1.2,32,4,2420,167,2014,825,4.489647095,5.915339157
Nokia,Windows,10.29,yes,no,5,1.6,32,4,1830,134,2014,851,3.835573833,4.707094806
Nokia,Windows,10.29,no,no,5,1.6,32,4,1830,134,2014,825,4.209902903,4.949114437
Nokia,Windows,10.29,no,no,5,1.6,32,4,1830,134,2014,573,3.988428337,4.7061913
Nokia,Android,12.7,no,no,5,2,16,4,2000,190,2014,1093,3.696351469,4.612741451
Nokia,Android,10.16,no,no,3.15,1.6,16,4,1500,128.7,2014,903,3.309082093,4.790819533
Nokia,Android,10.16,no,no,3.15,1.6,16,4,1500,128.7,2014,645,3.607940512,4.59532185
Nokia,Others,5.28,no,no,1.3,0,0.06,0.03,1830,89.3,2014,717,3.541828511,4.10313911
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1830,83.6,2014,565,3.072230245,3.71235181
Nokia,Windows,12.7,yes,no,20,1.2,32,4,2420,167,2014,881,4.759092268,5.989237068
Nokia,Windows,10.16,no,no,5,1.25,32,4,1430,124,2013,721,3.516904189,4.789489745
Nokia,Windows,15.24,yes,no,20,1.2,16,4,3400,209,2013,1052,4.866379938,5.861014118
Nokia,Windows,15.24,yes,no,5,0.3,32,4,3400,220,2013,817,4.502915952,5.345344072
Nokia,Windows,25.43,yes,no,6.7,2,32,4,1200,615,2013,1067,4.978318693,5.882430626
Nokia,Others,7.62,no,no,5,0,0.06,,1200,111.4,2013,1001,3.827771453,4.605770006
Nokia,Others,7.62,no,no,5,0,0.1,0.03,1200,110.2,2013,987,3.881357591,4.517322095
Nokia,Others,7.62,no,no,5,0,,0.02,1010,100,2013,1043,3.535728275,4.370586445
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,101.3,2013,893,3.418382206,4.092509546
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,101,2013,782,3.292126287,4.08176578
Nokia,Others,5.18,no,no,5,0,0.06,0.03,1200,101.1,2013,863,4.391976966,4.943283932
Nokia,Windows,10.34,yes,no,5,0.3,32,4,2000,159,2013,797,4.053001599,5.07072644
Nokia,Windows,10.29,yes,no,41,1.2,32,4,2000,158,2013,988,5.105096629,5.989287178
Nokia,Others,5.18,no,no,1.3,0,0.06,0.02,1020,89.6,2013,955,4.035478809,4.076010856
Nokia,Others,5.18,no,no,5,0,0.1,0.03,1020,91.3,2013,1070,4.052654135,4.068513802
Nokia,Windows,10.29,yes,no,8,1.3,16,4,2000,139,2013,707,4.565077092,5.557407045
Nokia,Windows,10.29,yes,no,8,1.3,32,4,2000,162,2013,816,4.530231099,5.939881737
Nokia,Others,7.62,no,no,3.15,0,0.06,0.02,1200,98.2,2013,668,3.532517999,4.38252651
